"Wavelength","rsr","stdev","band"
424,7.39637653e-06,4.76181185e-06,"NIR"
425,6.79164168e-06,5.43503711e-06,"NIR"
426,1.9522804e-06,2.52967607e-06,"NIR"
427,5.15214424e-07,3.35902342e-07,"NIR"
428,5.81550239e-07,4.91338028e-07,"NIR"
429,5.50485652e-07,2.48608302e-07,"NIR"
430,5.91867661e-07,2.63351893e-07,"NIR"
431,4.4674411e-07,2.46245548e-07,"NIR"
432,3.25805217e-07,1.57268147e-07,"NIR"
433,3.96741086e-07,2.54282014e-07,"NIR"
434,3.51931305e-07,1.55694536e-07,"NIR"
435,3.93613249e-07,2.34712203e-07,"NIR"
436,2.6390569e-07,1.81684541e-07,"NIR"
437,8.52371684e-08,5.58097888e-08,"NIR"
438,5.4988508e-08,1.50117128e-08,"NIR"
439,1.02564094e-07,7.90724499e-08,"NIR"
440,3.17426355e-07,3.79948034e-07,"NIR"
441,1.0455492e-06,1.27760393e-06,"NIR"
442,2.03270724e-06,2.10354665e-06,"NIR"
443,3.5297162e-06,2.98667373e-06,"NIR"
444,7.42863449e-06,7.26263852e-06,"NIR"
445,9.49018067e-06,8.03030525e-06,"NIR"
446,9.61896785e-06,4.21420918e-06,"NIR"
447,1.29475466e-05,7.32866738e-06,"NIR"
448,1.10106785e-05,6.90662227e-06,"NIR"
449,5.49059041e-06,2.25762983e-06,"NIR"
450,4.01210309e-06,5.98843485e-07,"NIR"
451,4.54584097e-06,2.05377683e-06,"NIR"
452,5.19678906e-06,3.14836802e-06,"NIR"
453,3.40263296e-06,2.17925322e-06,"NIR"
454,1.67946155e-06,6.28809289e-07,"NIR"
455,1.28206659e-06,1.73966924e-07,"NIR"
456,1.2457815e-06,5.53283542e-07,"NIR"
457,1.02044214e-06,6.22817936e-07,"NIR"
458,5.06568995e-07,3.19561252e-07,"NIR"
459,2.25248996e-07,1.0843376e-07,"NIR"
460,1.3495881e-07,4.23137081e-08,"NIR"
461,1.93883281e-07,1.20050387e-07,"NIR"
462,4.23820268e-07,3.55670011e-07,"NIR"
463,1.31373429e-06,1.48583251e-06,"NIR"
464,4.76460582e-06,5.79139623e-06,"NIR"
465,1.05358386e-05,1.00702682e-05,"NIR"
466,1.54238023e-05,5.89696765e-06,"NIR"
467,1.95854391e-05,7.8666917e-06,"NIR"
468,1.65852798e-05,9.63385446e-06,"NIR"
469,9.00814575e-06,5.8297519e-06,"NIR"
470,4.40164831e-06,2.74151489e-06,"NIR"
471,2.35110383e-06,1.25474196e-06,"NIR"
472,1.46266052e-06,5.64617778e-07,"NIR"
473,1.12060445e-06,1.87190651e-07,"NIR"
474,1.10030135e-06,1.57552606e-07,"NIR"
475,1.29814362e-06,3.19111109e-07,"NIR"
476,1.66990253e-06,2.98034109e-07,"NIR"
477,2.12712257e-06,2.70210194e-07,"NIR"
478,2.48787865e-06,4.91904927e-07,"NIR"
479,2.59606531e-06,6.56107829e-07,"NIR"
480,2.48151923e-06,7.66556809e-07,"NIR"
481,2.21451251e-06,9.35178093e-07,"NIR"
482,1.79762617e-06,9.68747145e-07,"NIR"
483,1.24080702e-06,7.61465685e-07,"NIR"
484,7.21946435e-07,4.6942003e-07,"NIR"
485,3.89209418e-07,2.54402465e-07,"NIR"
486,2.10269633e-07,1.2081901e-07,"NIR"
487,1.43672366e-07,6.16148057e-08,"NIR"
488,1.09868232e-07,3.23812976e-08,"NIR"
489,1.01104206e-07,2.56874824e-08,"NIR"
490,1.17523363e-07,2.35581865e-08,"NIR"
491,1.45201071e-07,2.73162577e-08,"NIR"
492,2.11240291e-07,4.51849118e-08,"NIR"
493,3.40226535e-07,8.80365789e-08,"NIR"
494,5.14709541e-07,1.95957796e-07,"NIR"
495,6.26201199e-07,3.3754506e-07,"NIR"
496,5.11593782e-07,3.34902552e-07,"NIR"
497,2.61293593e-07,1.9003096e-07,"NIR"
498,1.26292292e-07,7.93620245e-08,"NIR"
499,7.54222711e-08,2.81211339e-08,"NIR"
500,5.9416795e-08,1.52803388e-08,"NIR"
501,4.27030642e-08,1.38462743e-08,"NIR"
502,3.3747817e-08,6.75409195e-09,"NIR"
503,5.10469462e-08,1.45338985e-08,"NIR"
504,7.75634845e-08,2.03458743e-08,"NIR"
505,1.07844912e-07,7.44044044e-08,"NIR"
506,2.90988424e-07,2.58430845e-07,"NIR"
507,1.65098891e-06,2.01081093e-06,"NIR"
508,1.10976425e-05,1.52141711e-05,"NIR"
509,2.24175328e-05,2.30488968e-05,"NIR"
510,2.96215039e-05,1.14328759e-05,"NIR"
511,3.56539604e-05,9.8222763e-06,"NIR"
512,2.73575279e-05,4.90426828e-06,"NIR"
513,1.99304395e-05,4.01348098e-06,"NIR"
514,1.72235341e-05,9.52348455e-06,"NIR"
515,9.6909871e-06,7.15923852e-06,"NIR"
516,2.5100494e-06,2.33520859e-06,"NIR"
517,6.7765103e-07,4.57851428e-07,"NIR"
518,3.11281212e-07,1.296672e-07,"NIR"
519,1.98639299e-07,4.17081409e-08,"NIR"
520,1.86035223e-07,2.49169965e-08,"NIR"
521,1.81488772e-07,4.55317348e-08,"NIR"
522,2.05736526e-07,1.06933065e-07,"NIR"
523,3.22075749e-07,1.51103023e-07,"NIR"
524,5.54036774e-07,2.12718106e-07,"NIR"
525,9.25880158e-07,3.70334334e-07,"NIR"
526,1.69533359e-06,7.14335329e-07,"NIR"
527,3.96745099e-06,2.50266044e-06,"NIR"
528,1.22532583e-05,1.06772131e-05,"NIR"
529,2.66030365e-05,1.38658561e-05,"NIR"
530,4.360807e-05,1.62592223e-05,"NIR"
531,4.75345478e-05,2.89359286e-05,"NIR"
532,2.2749351e-05,1.32577716e-05,"NIR"
533,1.36209001e-05,2.63233846e-06,"NIR"
534,1.59643005e-05,3.48193907e-06,"NIR"
535,2.10428698e-05,5.34763876e-06,"NIR"
536,2.25944168e-05,1.20802488e-05,"NIR"
537,1.39222693e-05,8.98338476e-06,"NIR"
538,5.78877234e-06,3.62698233e-06,"NIR"
539,3.0721219e-06,1.32189712e-06,"NIR"
540,2.41137172e-06,7.25770406e-07,"NIR"
541,2.42812098e-06,5.67801408e-07,"NIR"
542,2.83304348e-06,5.91674336e-07,"NIR"
543,3.74814522e-06,7.81724566e-07,"NIR"
544,5.31480373e-06,1.02872036e-06,"NIR"
545,7.92676838e-06,1.53360747e-06,"NIR"
546,1.19408687e-05,2.41020598e-06,"NIR"
547,1.67893195e-05,3.06067818e-06,"NIR"
548,2.03795771e-05,7.49815445e-06,"NIR"
549,1.90890896e-05,9.89504952e-06,"NIR"
550,1.27247531e-05,6.75923093e-06,"NIR"
551,8.25688585e-06,3.39616713e-06,"NIR"
552,7.2843859e-06,1.40160887e-06,"NIR"
553,9.63482671e-06,2.06328696e-06,"NIR"
554,1.52241455e-05,3.46600905e-06,"NIR"
555,2.23665502e-05,1.01649657e-05,"NIR"
556,2.45266092e-05,1.62216147e-05,"NIR"
557,1.40754764e-05,1.02587819e-05,"NIR"
558,6.27899681e-06,4.38727557e-06,"NIR"
559,3.73652711e-06,2.18088962e-06,"NIR"
560,2.85752481e-06,1.404361e-06,"NIR"
561,2.44165699e-06,8.38302981e-07,"NIR"
562,2.2120862e-06,3.3643704e-07,"NIR"
563,2.07925223e-06,5.07632024e-07,"NIR"
564,1.96392125e-06,8.96167705e-07,"NIR"
565,1.80429015e-06,1.04324488e-06,"NIR"
566,1.6868288e-06,1.10570249e-06,"NIR"
567,1.72409193e-06,1.16785827e-06,"NIR"
568,1.99873534e-06,1.44443618e-06,"NIR"
569,2.61948571e-06,1.91856816e-06,"NIR"
570,3.39112421e-06,2.26165434e-06,"NIR"
571,3.78811501e-06,1.87247565e-06,"NIR"
572,3.58085708e-06,1.19682556e-06,"NIR"
573,3.03621755e-06,8.03809712e-07,"NIR"
574,2.42603573e-06,5.86730778e-07,"NIR"
575,2.06848517e-06,4.98851193e-07,"NIR"
576,2.08772394e-06,4.19947241e-07,"NIR"
577,2.37152881e-06,2.37119067e-07,"NIR"
578,3.0549777e-06,6.64151742e-07,"NIR"
579,3.91639696e-06,1.52569589e-06,"NIR"
580,4.06136496e-06,1.88692741e-06,"NIR"
581,3.0472811e-06,1.19004437e-06,"NIR"
582,2.07858102e-06,4.98970621e-07,"NIR"
583,1.65685037e-06,1.33304198e-07,"NIR"
584,1.5201789e-06,3.69472332e-07,"NIR"
585,1.7436422e-06,7.06193418e-07,"NIR"
586,2.35094603e-06,1.26911925e-06,"NIR"
587,3.6073493e-06,2.37847962e-06,"NIR"
588,6.09571089e-06,4.60762658e-06,"NIR"
589,1.06695143e-05,8.35395349e-06,"NIR"
590,1.72403415e-05,1.25322895e-05,"NIR"
591,2.26532175e-05,1.21878365e-05,"NIR"
592,2.29553298e-05,6.29361466e-06,"NIR"
593,1.85146018e-05,4.55761347e-06,"NIR"
594,1.21427965e-05,3.36346011e-06,"NIR"
595,7.58662873e-06,1.72778459e-06,"NIR"
596,5.25572159e-06,7.24507572e-07,"NIR"
597,4.32293155e-06,5.32474132e-07,"NIR"
598,4.39175255e-06,1.15149646e-06,"NIR"
599,5.86022861e-06,2.69514385e-06,"NIR"
600,9.39648453e-06,5.67205916e-06,"NIR"
601,1.43646139e-05,6.24476434e-06,"NIR"
602,2.16496337e-05,3.51429867e-06,"NIR"
603,2.7059823e-05,1.03829852e-05,"NIR"
604,1.72478722e-05,8.05394484e-06,"NIR"
605,7.39414236e-06,3.07988853e-06,"NIR"
606,3.96194309e-06,8.03775663e-07,"NIR"
607,2.93402991e-06,3.01500336e-07,"NIR"
608,2.7940896e-06,6.01001489e-07,"NIR"
609,3.34475453e-06,1.22748907e-06,"NIR"
610,4.99753514e-06,2.67076371e-06,"NIR"
611,8.61952503e-06,5.30966645e-06,"NIR"
612,1.3156844e-05,6.7479682e-06,"NIR"
613,1.50522947e-05,3.77481638e-06,"NIR"
614,1.33952653e-05,2.20352285e-06,"NIR"
615,9.62452032e-06,1.82382939e-06,"NIR"
616,6.71543376e-06,1.35330788e-06,"NIR"
617,5.10768996e-06,1.03213119e-06,"NIR"
618,4.13764292e-06,6.13526765e-07,"NIR"
619,3.53010341e-06,5.17594799e-07,"NIR"
620,3.09622305e-06,7.82516224e-07,"NIR"
621,2.72707689e-06,9.83541213e-07,"NIR"
622,2.28047338e-06,9.18062653e-07,"NIR"
623,1.85232113e-06,7.11133453e-07,"NIR"
624,1.55428245e-06,5.28437056e-07,"NIR"
625,1.391762e-06,3.80462268e-07,"NIR"
626,1.3679612e-06,2.72135935e-07,"NIR"
627,1.50702078e-06,1.83303982e-07,"NIR"
628,1.81950065e-06,1.96929548e-07,"NIR"
629,2.71332556e-06,5.75158367e-07,"NIR"
630,4.70142686e-06,1.73347087e-06,"NIR"
631,1.03341754e-05,5.71621968e-06,"NIR"
632,2.92606856e-05,2.13373733e-05,"NIR"
633,7.20487442e-05,4.65537778e-05,"NIR"
634,0.000103510909,1.70505227e-05,"NIR"
635,0.000100318335,3.61933489e-05,"NIR"
636,5.07783589e-05,2.7356773e-05,"NIR"
637,1.8144694e-05,1.05364134e-05,"NIR"
638,6.9920784e-06,3.43811803e-06,"NIR"
639,3.34914876e-06,1.34779782e-06,"NIR"
640,1.868514e-06,6.03081332e-07,"NIR"
641,1.2014965e-06,2.97613212e-07,"NIR"
642,8.78011292e-07,1.42261456e-07,"NIR"
643,7.10565075e-07,6.57021957e-08,"NIR"
644,6.49357958e-07,1.76323791e-08,"NIR"
645,6.47373668e-07,4.33913385e-08,"NIR"
646,7.03862156e-07,8.60674447e-08,"NIR"
647,8.04609101e-07,1.97409193e-07,"NIR"
648,1.04691685e-06,3.46969273e-07,"NIR"
649,1.4978599e-06,6.48838522e-07,"NIR"
650,2.46106538e-06,1.35662231e-06,"NIR"
651,5.7675943e-06,4.34988033e-06,"NIR"
652,3.09333191e-05,3.38069985e-05,"NIR"
653,8.03439616e-05,6.39691789e-05,"NIR"
654,0.000115278475,2.80136428e-05,"NIR"
655,6.65011394e-05,4.41948578e-05,"NIR"
656,1.14180184e-05,1.2819989e-05,"NIR"
657,2.00615091e-06,1.19380275e-06,"NIR"
658,8.45457464e-07,3.70296078e-07,"NIR"
659,5.00271142e-07,1.86889437e-07,"NIR"
660,3.51153005e-07,1.37359578e-07,"NIR"
661,2.32154761e-07,7.80056908e-08,"NIR"
662,2.14399464e-07,8.88389806e-08,"NIR"
663,1.46986707e-07,4.79267932e-08,"NIR"
664,1.62783437e-07,5.43676819e-08,"NIR"
665,1.23345473e-07,1.35578855e-08,"NIR"
666,1.51984906e-07,2.3703107e-08,"NIR"
667,2.30299335e-07,5.96596337e-08,"NIR"
668,2.18563883e-07,2.46973286e-08,"NIR"
669,3.53443596e-07,8.70471624e-08,"NIR"
670,4.59237697e-07,1.12558617e-07,"NIR"
671,3.78756482e-07,4.92446581e-08,"NIR"
672,3.02787981e-07,4.58283651e-08,"NIR"
673,2.25970524e-07,5.82101585e-08,"NIR"
674,1.20418463e-07,2.88405033e-08,"NIR"
675,9.76906875e-08,1.15141914e-08,"NIR"
676,1.09945091e-07,4.22220268e-08,"NIR"
677,6.64010926e-08,1.84990636e-08,"NIR"
678,8.02011897e-08,2.25617427e-08,"NIR"
679,1.10710801e-07,5.40501652e-08,"NIR"
680,4.73859672e-08,2.56304737e-08,"NIR"
681,7.54600364e-08,1.15455023e-08,"NIR"
682,1.05726343e-07,2.30338255e-08,"NIR"
683,1.0484969e-07,1.86165874e-08,"NIR"
684,6.7457691e-08,1.57523701e-08,"NIR"
685,7.11370802e-08,8.74004336e-09,"NIR"
686,1.21039321e-07,2.17374545e-08,"NIR"
687,2.34972575e-07,6.22274499e-08,"NIR"
688,3.94503928e-07,7.76370115e-08,"NIR"
689,7.55086035e-07,1.36755091e-07,"NIR"
690,1.28994486e-06,1.76045049e-07,"NIR"
691,1.33551293e-06,7.19213062e-08,"NIR"
692,7.71220414e-07,2.31548242e-07,"NIR"
693,5.23210133e-07,1.24880358e-07,"NIR"
694,4.32674682e-07,4.33573e-08,"NIR"
695,9.80323148e-06,9.52943628e-06,"NIR"
696,1.73392691e-05,1.57697814e-05,"NIR"
697,2.0940759e-05,1.62946526e-05,"NIR"
698,2.38385983e-05,1.69279501e-05,"NIR"
699,2.50384473e-05,1.56491042e-05,"NIR"
700,2.75061939e-05,1.59325973e-05,"NIR"
701,4.00401295e-05,2.21077371e-05,"NIR"
702,4.63718279e-05,2.64177434e-05,"NIR"
703,3.59734113e-05,1.9102532e-05,"NIR"
704,2.64550526e-05,1.4768907e-05,"NIR"
705,2.54046645e-05,1.39171289e-05,"NIR"
706,2.43542854e-05,1.3307028e-05,"NIR"
707,2.33039027e-05,1.29727287e-05,"NIR"
708,2.22535182e-05,1.29356567e-05,"NIR"
709,2.120313e-05,1.3198297e-05,"NIR"
710,2.01527437e-05,1.37434854e-05,"NIR"
711,1.93805918e-05,1.39894e-05,"NIR"
712,1.91860763e-05,1.32689547e-05,"NIR"
713,1.89915681e-05,1.26900213e-05,"NIR"
714,1.87970581e-05,1.2272626e-05,"NIR"
715,1.86025445e-05,1.2033569e-05,"NIR"
716,1.84080363e-05,1.19835531e-05,"NIR"
717,1.821353e-05,1.21248904e-05,"NIR"
718,1.801902e-05,1.24510998e-05,"NIR"
719,1.78110131e-05,1.2806423e-05,"NIR"
720,1.70957701e-05,1.21228404e-05,"NIR"
721,1.97079826e-05,1.2035518e-05,"NIR"
722,2.27373403e-05,1.16904048e-05,"NIR"
723,2.57666961e-05,1.16069359e-05,"NIR"
724,2.87960538e-05,1.17906766e-05,"NIR"
725,3.1825417e-05,1.22295651e-05,"NIR"
726,3.48547692e-05,1.28976126e-05,"NIR"
727,3.7884136e-05,1.37614807e-05,"NIR"
728,4.09134918e-05,1.47868604e-05,"NIR"
729,4.28255007e-05,1.53699257e-05,"NIR"
730,4.04608036e-05,1.4095297e-05,"NIR"
731,3.80961101e-05,1.34411866e-05,"NIR"
732,3.57314311e-05,1.34980828e-05,"NIR"
733,3.33667376e-05,1.42575082e-05,"NIR"
734,3.1002055e-05,1.56172773e-05,"NIR"
735,2.86373652e-05,1.74374818e-05,"NIR"
736,2.84506368e-05,1.56993865e-05,"NIR"
737,2.83337049e-05,1.4342435e-05,"NIR"
738,2.82167712e-05,1.36630997e-05,"NIR"
739,2.80998356e-05,1.37621064e-05,"NIR"
740,2.79829128e-05,1.46236562e-05,"NIR"
741,2.65231756e-05,1.53676538e-05,"NIR"
742,2.6345353e-05,1.49498119e-05,"NIR"
743,2.61675305e-05,1.46112989e-05,"NIR"
744,2.59897115e-05,1.43577618e-05,"NIR"
745,2.58118816e-05,1.41937408e-05,"NIR"
746,2.56340645e-05,1.41223609e-05,"NIR"
747,2.54562401e-05,1.41450309e-05,"NIR"
748,2.5278423e-05,1.42613162e-05,"NIR"
749,2.51005986e-05,1.44689229e-05,"NIR"
750,2.49227814e-05,1.47640385e-05,"NIR"
751,2.54366951e-05,1.43692287e-05,"NIR"
752,2.63193506e-05,1.37287916e-05,"NIR"
753,2.72020061e-05,1.33046224e-05,"NIR"
754,2.80846616e-05,1.31176794e-05,"NIR"
755,2.89673226e-05,1.31780653e-05,"NIR"
756,2.98499781e-05,1.34824722e-05,"NIR"
757,3.073263e-05,1.40150169e-05,"NIR"
758,3.16152909e-05,1.475099e-05,"NIR"
759,3.24979555e-05,1.56617371e-05,"NIR"
760,2.8090677e-05,1.23058917e-05,"NIR"
761,2.85313199e-05,1.23193813e-05,"NIR"
762,2.92079076e-05,1.23569844e-05,"NIR"
763,2.98844989e-05,1.24739554e-05,"NIR"
764,3.05610884e-05,1.26680879e-05,"NIR"
765,3.12376724e-05,1.29359478e-05,"NIR"
766,3.19142637e-05,1.32730029e-05,"NIR"
767,3.25908477e-05,1.36741719e-05,"NIR"
768,3.32674317e-05,1.41340124e-05,"NIR"
769,3.39440157e-05,1.46469883e-05,"NIR"
770,3.46206143e-05,1.52077127e-05,"NIR"
771,3.62283827e-05,1.50941605e-05,"NIR"
772,3.79537632e-05,1.50285196e-05,"NIR"
773,3.96791584e-05,1.5107632e-05,"NIR"
774,4.14045426e-05,1.53292822e-05,"NIR"
775,4.31299377e-05,1.56874521e-05,"NIR"
776,4.4855311e-05,1.6173035e-05,"NIR"
777,4.65807025e-05,1.6774984e-05,"NIR"
778,4.83060903e-05,1.74813013e-05,"NIR"
779,5.00314673e-05,1.82798685e-05,"NIR"
780,5.17568551e-05,1.91591607e-05,"NIR"
781,5.35609324e-05,1.89069651e-05,"NIR"
782,5.53767713e-05,1.85512545e-05,"NIR"
783,5.71925993e-05,1.82984004e-05,"NIR"
784,5.90084492e-05,1.81527266e-05,"NIR"
785,6.08242808e-05,1.81167707e-05,"NIR"
786,6.26401306e-05,1.81911837e-05,"NIR"
787,6.44559696e-05,1.83746415e-05,"NIR"
788,6.62718012e-05,1.86640027e-05,"NIR"
789,6.80876474e-05,1.90542887e-05,"NIR"
790,6.99034863e-05,1.95395769e-05,"NIR"
791,6.84734332e-05,2.02465526e-05,"NIR"
792,6.68942157e-05,2.11402094e-05,"NIR"
793,6.53149837e-05,2.21972496e-05,"NIR"
794,6.37357807e-05,2.33955361e-05,"NIR"
795,6.21565487e-05,2.47145163e-05,"NIR"
796,6.05769346e-05,2.59362241e-05,"NIR"
797,6.03844892e-05,2.63493675e-05,"NIR"
798,6.19994971e-05,2.82922338e-05,"NIR"
799,6.65696716e-05,2.73738224e-05,"NIR"
800,7.0730006e-05,2.95035425e-05,"NIR"
801,7.41981785e-05,3.00071897e-05,"NIR"
802,7.58879105e-05,3.25856745e-05,"NIR"
803,7.67374077e-05,3.389638e-05,"NIR"
804,7.75201406e-05,3.56549972e-05,"NIR"
805,8.11227656e-05,3.64710904e-05,"NIR"
806,8.48040872e-05,3.80109232e-05,"NIR"
807,8.94202094e-05,3.91206086e-05,"NIR"
808,9.41094331e-05,4.07639891e-05,"NIR"
809,9.96067247e-05,4.06722502e-05,"NIR"
810,0.000105103994,4.17235533e-05,"NIR"
811,0.000112722315,4.34064277e-05,"NIR"
812,0.000126020401,4.46113118e-05,"NIR"
813,0.000139318508,4.63088545e-05,"NIR"
814,0.000152616602,4.84474076e-05,"NIR"
815,0.00016591468,5.09714118e-05,"NIR"
816,0.000179212773,5.3826665e-05,"NIR"
817,0.000192510866,5.69633994e-05,"NIR"
818,0.000205808989,6.03377084e-05,"NIR"
819,0.000219107067,6.39120262e-05,"NIR"
820,0.000232405146,6.76546333e-05,"NIR"
821,0.000246070733,7.16068098e-05,"NIR"
822,0.000271566823,7.68641039e-05,"NIR"
823,0.000297063118,8.34668535e-05,"NIR"
824,0.000322559237,9.11229872e-05,"NIR"
825,0.000348055386,9.95899754e-05,"NIR"
826,0.000373551564,0.000108678476,"NIR"
827,0.000399047742,0.000118245327,"NIR"
828,0.00042454392,0.000128183136,"NIR"
829,0.00045004001,0.000138412317,"NIR"
830,0.000475536217,0.000148872728,"NIR"
831,0.000592403172,0.000161522272,"NIR"
832,0.000714856142,0.000176165122,"NIR"
833,0.000837309111,0.000192010906,"NIR"
834,0.000959761965,0.000208786267,"NIR"
835,0.00108221488,0.000226284275,"NIR"
836,0.00124526699,0.000244538329,"NIR"
837,0.00159662613,0.000261992187,"NIR"
838,0.00209522084,0.000278866413,"NIR"
839,0.00282196421,0.00029971599,"NIR"
840,0.00389035069,0.000329108356,"NIR"
841,0.00557772024,0.000400415214,"NIR"
842,0.00840453431,0.000621548796,"NIR"
843,0.0121996952,0.0010020294,"NIR"
844,0.0191002283,0.00196286035,"NIR"
845,0.0311240833,0.00396799948,"NIR"
846,0.0518628024,0.00793775078,"NIR"
847,0.0926026627,0.0167109855,"NIR"
848,0.157269299,0.0301905219,"NIR"
849,0.271976441,0.0502794981,"NIR"
850,0.444600314,0.0673153549,"NIR"
851,0.649325252,0.0631920099,"NIR"
852,0.834740877,0.0334948637,"NIR"
853,0.940933585,0.00793793518,"NIR"
854,0.981522083,0.00603863364,"NIR"
855,0.990649819,0.0031307654,"NIR"
856,0.989237845,0.00492328173,"NIR"
857,0.988160014,0.00885303691,"NIR"
858,0.989430964,0.00985418353,"NIR"
859,0.992200613,0.00842203386,"NIR"
860,0.994987905,0.00597077282,"NIR"
861,0.996941984,0.00379839912,"NIR"
862,0.998008609,0.00237504812,"NIR"
863,0.998217225,0.00181176746,"NIR"
864,0.998145461,0.0017178182,"NIR"
865,0.99809587,0.00186433911,"NIR"
866,0.998182416,0.00177317078,"NIR"
867,0.999003947,0.00142346695,"NIR"
868,0.999292791,0.00137424737,"NIR"
869,0.999401927,0.00225448026,"NIR"
870,0.999733865,0.00324159022,"NIR"
871,0.999818504,0.00329754688,"NIR"
872,1,0.00155146851,"NIR"
873,0.999991298,0.00155474688,"NIR"
874,0.996436834,0.00527154049,"NIR"
875,0.974516988,0.00868602376,"NIR"
876,0.929714203,0.00968487281,"NIR"
877,0.834486187,0.0224444866,"NIR"
878,0.681167722,0.0438566394,"NIR"
879,0.496751666,0.052083537,"NIR"
880,0.319203049,0.0457962193,"NIR"
881,0.190730006,0.0294958837,"NIR"
882,0.111398987,0.0173934493,"NIR"
883,0.0646279678,0.00943446159,"NIR"
884,0.0368153863,0.00470461091,"NIR"
885,0.0219283756,0.00236544013,"NIR"
886,0.0132133635,0.00114857382,"NIR"
887,0.00764327822,0.00047456508,"NIR"
888,0.00490463059,0.000240771056,"NIR"
889,0.00311585888,0.000121497775,"NIR"
890,0.00199917564,8.36035688e-05,"NIR"
891,0.00132245431,6.12556469e-05,"NIR"
892,0.000883392,5.39401335e-05,"NIR"
893,0.000594393059,4.2506108e-05,"NIR"
894,0.000411754532,3.33902572e-05,"NIR"
895,0.000326896174,2.7996728e-05,"NIR"
896,0.000269699318,2.39591864e-05,"NIR"
897,0.000212502724,2.08755846e-05,"NIR"
898,0.000155305926,1.92109728e-05,"NIR"
899,9.81092453e-05,1.93353389e-05,"NIR"
900,7.65776422e-05,1.77390648e-05,"NIR"
901,6.84000261e-05,1.54436184e-05,"NIR"
902,6.02224172e-05,1.40669372e-05,"NIR"
903,5.20448048e-05,1.38850537e-05,"NIR"
904,4.38671814e-05,1.49416774e-05,"NIR"
905,3.56895798e-05,1.70074964e-05,"NIR"
906,3.0711326e-05,1.62554061e-05,"NIR"
907,2.79291762e-05,1.54530844e-05,"NIR"
908,2.50150206e-05,1.44601463e-05,"NIR"
909,2.18191399e-05,1.30439621e-05,"NIR"
910,2.18127061e-05,1.40358134e-05,"NIR"
911,2.12633222e-05,1.39210306e-05,"NIR"
912,2.11241968e-05,1.4059734e-05,"NIR"
913,2.13184376e-05,1.34326447e-05,"NIR"
914,2.15126875e-05,1.37225525e-05,"NIR"
915,2.17069301e-05,1.48759218e-05,"NIR"
916,2.15708587e-05,1.42271656e-05,"NIR"
917,2.12559698e-05,1.43608095e-05,"NIR"
918,2.03338277e-05,1.24676108e-05,"NIR"
919,1.99805327e-05,1.2445108e-05,"NIR"
920,2.00737686e-05,1.33229105e-05,"NIR"
921,1.97195332e-05,1.31357028e-05,"NIR"
922,1.97400041e-05,1.31942606e-05,"NIR"
923,2.01723633e-05,1.42008639e-05,"NIR"
924,2.16605913e-05,1.38513578e-05,"NIR"
925,2.33791052e-05,1.5880878e-05,"NIR"
926,3.09014868e-05,1.6806127e-05,"NIR"
927,3.84624254e-05,2.05509677e-05,"NIR"
928,4.47648999e-05,1.58557195e-05,"NIR"
929,4.18468626e-05,1.88830691e-05,"NIR"
930,2.83099344e-05,1.73252938e-05,"NIR"
931,2.49150107e-05,1.56850565e-05,"NIR"
932,2.21771661e-05,1.53810834e-05,"NIR"
933,2.08065867e-05,1.42187882e-05,"NIR"
934,1.98061443e-05,1.37306833e-05,"NIR"
935,1.91948566e-05,1.3307118e-05,"NIR"
936,1.89218117e-05,1.30084509e-05,"NIR"
937,1.89223429e-05,1.19150309e-05,"NIR"
938,1.89228776e-05,1.17696545e-05,"NIR"
939,1.89234088e-05,1.26051864e-05,"NIR"
940,1.8845034e-05,1.30525059e-05,"NIR"
941,1.86507168e-05,1.22012716e-05,"NIR"
942,1.84563924e-05,1.14768354e-05,"NIR"
943,1.8262077e-05,1.09045068e-05,"NIR"
944,1.80677562e-05,1.05091431e-05,"NIR"
945,1.78734335e-05,1.03111206e-05,"NIR"
946,1.76791145e-05,1.0321849e-05,"NIR"
947,1.74847955e-05,1.0540638e-05,"NIR"
948,1.72904711e-05,1.09550501e-05,"NIR"
949,1.70961557e-05,1.15440389e-05,"NIR"
950,1.70670701e-05,1.14784034e-05,"NIR"
951,1.71378051e-05,1.10451056e-05,"NIR"
952,1.72085365e-05,1.07431324e-05,"NIR"
953,1.72792734e-05,1.05837398e-05,"NIR"
954,1.73500048e-05,1.05734034e-05,"NIR"
955,1.7420738e-05,1.07125188e-05,"NIR"
956,1.74914749e-05,1.0995439e-05,"NIR"
957,1.75622081e-05,1.14114437e-05,"NIR"
958,1.76329413e-05,1.19466768e-05,"NIR"
959,1.76876129e-05,1.25344404e-05,"NIR"
960,1.70473286e-05,1.11041436e-05,"NIR"
961,1.64017911e-05,1.00139387e-05,"NIR"
962,1.57562463e-05,9.40393693e-06,"NIR"
963,1.51106997e-05,9.36842844e-06,"NIR"
964,1.44651531e-05,9.9135932e-06,"NIR"
965,1.45407239e-05,9.53156086e-06,"NIR"
966,1.48765275e-05,9.19871127e-06,"NIR"
967,1.52123312e-05,9.34153832e-06,"NIR"
968,1.55481357e-05,9.93955291e-06,"NIR"
969,1.5883943e-05,1.09182165e-05,"NIR"
970,1.61828812e-05,1.20206196e-05,"NIR"
971,1.61077442e-05,1.16317415e-05,"NIR"
972,1.60325999e-05,1.13465931e-05,"NIR"
973,1.59574611e-05,1.11731179e-05,"NIR"
974,1.58823223e-05,1.11165482e-05,"NIR"
